datetime,controlled_load,service_point_id,suffix,interval_read
2023-09-11 10:35,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 10:40,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 10:40,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.245
2023-09-11 10:45,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 10:45,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.247
2023-09-11 10:50,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.011
2023-09-11 10:50,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.157
2023-09-11 10:55,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.046
2023-09-11 10:55,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.023
2023-09-11 11:00,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.081
2023-09-11 11:00,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.01
2023-09-11 11:05,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.15
2023-09-11 11:05,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 11:10,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 11:10,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.268
2023-09-11 11:15,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 11:15,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.286
2023-09-11 11:20,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 11:20,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.287
2023-09-11 11:25,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.289
2023-09-11 11:25,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 11:30,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.282
2023-09-11 11:30,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 11:35,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.244
2023-09-11 11:35,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 11:40,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.05
2023-09-11 11:40,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 11:45,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
2023-09-11 11:45,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.012
2023-09-11 11:50,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
2023-09-11 11:50,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.014
2023-09-11 11:55,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.01
2023-09-11 11:55,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 12:00,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 12:00,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.05
2023-09-11 12:05,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 12:05,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.103
2023-09-11 12:10,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.261
2023-09-11 12:10,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 12:15,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.216
2023-09-11 12:15,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 12:20,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.002
2023-09-11 12:20,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.027
2023-09-11 12:25,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.026
2023-09-11 12:25,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
2023-09-11 12:30,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.011
2023-09-11 12:30,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.006
2023-09-11 12:35,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.084
2023-09-11 12:35,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 12:40,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.181
2023-09-11 12:40,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 12:45,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.269
2023-09-11 12:45,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 12:50,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.287
2023-09-11 12:50,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 12:55,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 12:55,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.283
2023-09-11 13:00,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 13:00,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.277
2023-09-11 13:05,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 13:05,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.116
2023-09-11 13:10,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.102
2023-09-11 13:10,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 13:15,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.107
2023-09-11 13:15,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.0
2023-09-11 13:20,False,_T05uGG-XCqBJCn9lCdxug==,B1,-0.022
2023-09-11 13:20,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.021
2023-09-11 13:25,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
2023-09-11 13:25,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.079
2023-09-11 13:30,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.096
2023-09-11 13:30,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
2023-09-11 13:35,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.095
2023-09-11 13:35,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
2023-09-11 13:40,False,_T05uGG-XCqBJCn9lCdxug==,E1,0.072
2023-09-11 13:40,False,_T05uGG-XCqBJCn9lCdxug==,B1,0.0
