datetime,controlled_load,service_point_id,suffix,interval_read
2023-10-01 15:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 15:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 15:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 15:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 15:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 15:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 15:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 15:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 15:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 16:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 17:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 18:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 19:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 20:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 21:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.009
2023-10-01 22:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.3
2023-10-01 22:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.299
2023-10-01 22:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.3
2023-10-01 22:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.3
2023-10-01 22:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.3
2023-10-01 22:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.3
2023-10-01 22:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.301
2023-10-01 22:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.299
2023-10-01 22:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.294
2023-10-01 22:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.292
2023-10-01 22:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.292
2023-10-01 22:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.293
2023-10-01 23:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.291
2023-10-01 23:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.292
2023-10-01 23:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.293
2023-10-01 23:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.236
2023-10-01 23:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 23:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 23:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 23:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 23:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 23:45,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 23:50,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-01 23:55,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-02 00:00,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-02 00:00,False,pfvim1oRCoHUvaMUq5VzAQ==,E1,0.026
2023-10-02 00:00,False,pfvim1oRCoHUvaMUq5VzAQ==,B1,0.0
2023-10-02 00:05,False,pfvim1oRCoHUvaMUq5VzAQ==,E1,0.026
2023-10-02 00:05,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-02 00:05,False,pfvim1oRCoHUvaMUq5VzAQ==,B1,0.0
2023-10-02 00:10,False,pfvim1oRCoHUvaMUq5VzAQ==,E1,0.024
2023-10-02 00:10,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-02 00:10,False,pfvim1oRCoHUvaMUq5VzAQ==,B1,0.0
2023-10-02 00:15,False,pfvim1oRCoHUvaMUq5VzAQ==,E1,0.014
2023-10-02 00:15,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-02 00:15,False,pfvim1oRCoHUvaMUq5VzAQ==,B1,0.0
2023-10-02 00:20,False,pfvim1oRCoHUvaMUq5VzAQ==,B1,0.0
2023-10-02 00:20,False,pfvim1oRCoHUvaMUq5VzAQ==,E1,0.014
2023-10-02 00:20,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-02 00:25,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-02 00:25,False,pfvim1oRCoHUvaMUq5VzAQ==,B1,0.0
2023-10-02 00:25,False,pfvim1oRCoHUvaMUq5VzAQ==,E1,0.014
2023-10-02 00:30,False,pfvim1oRCoHUvaMUq5VzAQ==,B1,0.0
2023-10-02 00:30,False,pfvim1oRCoHUvaMUq5VzAQ==,E1,0.014
2023-10-02 00:30,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-02 00:35,False,pfvim1oRCoHUvaMUq5VzAQ==,B1,0.0
2023-10-02 00:35,False,pfvim1oRCoHUvaMUq5VzAQ==,E1,0.019
2023-10-02 00:35,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-02 00:40,False,pfvim1oRCoHUvaMUq5VzAQ==,B1,0.0
2023-10-02 00:40,True,pfvim1oRCoHUvaMUq5VzAQ==,E2,0.0
2023-10-02 00:40,False,pfvim1oRCoHUvaMUq5VzAQ==,E1,0.027
